Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L_3 L E,b_L,nu_tau,bllX,"['b_L -- (b) -- W^0 -- (X) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (X) -- nu_tau -- [l,l]']",2, 1b + 2l + MET
L_3 L E,b_L,nu_tau,tTll,"['b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,l]']",2, 1t + 2l + 1tau
L_3 L E,b_L,e,bllX,"['b_L -- (b) -- B -- (l) -- e -- [l,X]']",2, 1b + 2l + MET
L_3 L E,b_L,tau_L,bTlX,"['b_L -- (b) -- B -- (T) -- tau_L -- [X,l]', 'b_L -- (b) -- W^0 -- (T) -- tau_L -- [X,l]']",2, 1b + 1l + 1tau + MET
L_3 L E,b_L,tau_L,tlX,"['b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,l]']",2, 1t + 1l + MET
L_3 L E,b_L,nu,tTll,"['b_L -- (t) -- W^+ -- (l) -- nu -- [T,l]']",2, 1t + 2l + 1tau
L_3 L E,b_L,nu,bTlX,"['b_L -- (b) -- W^0 -- (X) -- nu -- [T,l]', 'b_L -- (b) -- B -- (X) -- nu -- [T,l]']",2, 1b + 1l + 1tau + MET
L_3 L E,b_L,e,bTlX,"['b_L -- (b) -- B -- (l) -- e -- [T,X]']",2, 1b + 1l + 1tau + MET
L L E_3,b_L,l,tTX,"['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]']",2, 1t + 1tau + MET
L L E_3,b_L,l,bTlX,"['b_L -- (b) -- W^0 -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (l) -- l -- [X,T]']",2, 1b + 1l + 1tau + MET
L L E_3,b_L,nu,tTll,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,T]']",2, 1t + 2l + 1tau
L L E_3,b_L,nu,bTlX,"['b_L -- (b) -- B -- (X) -- nu -- [l,T]', 'b_L -- (b) -- W^0 -- (X) -- nu -- [l,T]']",2, 1b + 1l + 1tau + MET
L L E_3,b_L,tau,bTlX,"['b_L -- (b) -- B -- (T) -- tau -- [l,X]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,l,tTX,"['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]']",2, 1t + 1tau + MET
L_3 L E_3,b_L,l,bTlX,"['b_L -- (b) -- W^0 -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (l) -- l -- [X,T]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,nu_tau,bTlX,"['b_L -- (b) -- B -- (X) -- nu_tau -- [l,T]', 'b_L -- (b) -- W^0 -- (X) -- nu_tau -- [l,T]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,nu_tau,tTTl,"['b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,T]']",2, 1t + 1l + 2tau
L_3 L E_3,b_L,tau,bTlX,"['b_L -- (b) -- B -- (T) -- tau -- [l,X]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,tau_L,bTTX,"['b_L -- (b) -- B -- (T) -- tau_L -- [X,T]', 'b_L -- (b) -- W^0 -- (T) -- tau_L -- [X,T]']",2, 1b + 2tau + MET
L_3 L E_3,b_L,tau_L,tTX,"['b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,T]']",2, 1t + 1tau + MET
L_3 L E_3,b_L,nu,tTTl,"['b_L -- (t) -- W^+ -- (l) -- nu -- [T,T]']",2, 1t + 1l + 2tau
L_3 L E_3,b_L,nu,bTTX,"['b_L -- (b) -- W^0 -- (X) -- nu -- [T,T]', 'b_L -- (b) -- B -- (X) -- nu -- [T,T]']",2, 1b + 2tau + MET
L_3 L E_3,b_L,tau,bTTX,"['b_L -- (b) -- B -- (T) -- tau -- [T,X]']",2, 1b + 2tau + MET
L L E,t_L,l,tllX,"['t_L -- (t) -- B -- (l) -- l -- [X,l]', 't_L -- (t) -- W^0 -- (l) -- l -- [X,l]']",2, 1t + 2l + MET
L L E,t_L,l,blX,"['t_L -- (b) -- W^+ -- (X) -- l -- [X,l]']",2, 1b + 1l + MET
L L E,t_L,nu,tllX,"['t_L -- (t) -- W^0 -- (X) -- nu -- [l,l]', 't_L -- (t) -- B -- (X) -- nu -- [l,l]']",2, 1t + 2l + MET
L L E,t_L,nu,blll,"['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",2, 1b + 3l
L L E,t_L,e,tllX,"['t_L -- (t) -- B -- (l) -- e -- [l,X]']",2, 1t + 2l + MET
L_3 L E,t_L,l,tllX,"['t_L -- (t) -- B -- (l) -- l -- [X,l]', 't_L -- (t) -- W^0 -- (l) -- l -- [X,l]']",2, 1t + 2l + MET
L_3 L E,t_L,l,blX,"['t_L -- (b) -- W^+ -- (X) -- l -- [X,l]']",2, 1b + 1l + MET
L_3 L E,t_L,nu_tau,bTll,"['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,l]']",2, 1b + 2l + 1tau
L_3 L E,t_L,nu_tau,tllX,"['t_L -- (t) -- W^0 -- (X) -- nu_tau -- [l,l]', 't_L -- (t) -- B -- (X) -- nu_tau -- [l,l]']",2, 1t + 2l + MET
L_3 L E,t_L,e,tllX,"['t_L -- (t) -- B -- (l) -- e -- [l,X]']",2, 1t + 2l + MET
L_3 L E,t_L,tau_L,blX,"['t_L -- (b) -- W^+ -- (X) -- tau_L -- [X,l]']",2, 1b + 1l + MET
L_3 L E,t_L,tau_L,tTlX,"['t_L -- (t) -- W^0 -- (T) -- tau_L -- [X,l]', 't_L -- (t) -- B -- (T) -- tau_L -- [X,l]']",2, 1t + 1l + 1tau + MET
L_3 L E,t_L,nu,tTlX,"['t_L -- (t) -- W^0 -- (X) -- nu -- [T,l]', 't_L -- (t) -- B -- (X) -- nu -- [T,l]']",2, 1t + 1l + 1tau + MET
L_3 L E,t_L,nu,bTll,"['t_L -- (b) -- W^+ -- (l) -- nu -- [T,l]']",2, 1b + 2l + 1tau
L_3 L E,t_L,e,tTlX,"['t_L -- (t) -- B -- (l) -- e -- [T,X]']",2, 1t + 1l + 1tau + MET
L L E_3,t_L,l,tTlX,"['t_L -- (t) -- B -- (l) -- l -- [X,T]', 't_L -- (t) -- W^0 -- (l) -- l -- [X,T]']",2, 1t + 1l + 1tau + MET
L L E_3,t_L,l,bTX,"['t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",2, 1b + 1tau + MET
L L E_3,t_L,nu,tTlX,"['t_L -- (t) -- W^0 -- (X) -- nu -- [l,T]', 't_L -- (t) -- B -- (X) -- nu -- [l,T]']",2, 1t + 1l + 1tau + MET
L L E_3,t_L,nu,bTll,"['t_L -- (b) -- W^+ -- (l) -- nu -- [l,T]']",2, 1b + 2l + 1tau
L L E_3,t_L,tau,tTlX,"['t_L -- (t) -- B -- (T) -- tau -- [l,X]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,l,tTlX,"['t_L -- (t) -- B -- (l) -- l -- [X,T]', 't_L -- (t) -- W^0 -- (l) -- l -- [X,T]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,l,bTX,"['t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",2, 1b + 1tau + MET
L_3 L E_3,t_L,nu_tau,bTTl,"['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,T]']",2, 1b + 1l + 2tau
L_3 L E_3,t_L,nu_tau,tTlX,"['t_L -- (t) -- W^0 -- (X) -- nu_tau -- [l,T]', 't_L -- (t) -- B -- (X) -- nu_tau -- [l,T]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,tau,tTlX,"['t_L -- (t) -- B -- (T) -- tau -- [l,X]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,tau_L,bTX,"['t_L -- (b) -- W^+ -- (X) -- tau_L -- [X,T]']",2, 1b + 1tau + MET
L_3 L E_3,t_L,tau_L,tTTX,"['t_L -- (t) -- W^0 -- (T) -- tau_L -- [X,T]', 't_L -- (t) -- B -- (T) -- tau_L -- [X,T]']",2, 1t + 2tau + MET
L_3 L E_3,t_L,nu,tTTX,"['t_L -- (t) -- B -- (X) -- nu -- [T,T]', 't_L -- (t) -- W^0 -- (X) -- nu -- [T,T]']",2, 1t + 2tau + MET
L_3 L E_3,t_L,nu,bTTl,"['t_L -- (b) -- W^+ -- (l) -- nu -- [T,T]']",2, 1b + 1l + 2tau
L_3 L E_3,t_L,tau,tTTX,"['t_L -- (t) -- B -- (T) -- tau -- [T,X]']",2, 1t + 2tau + MET
L L E,t,l,tllX,"['t -- (t) -- B -- (l) -- l -- [X,l]']",2, 1t + 2l + MET
L L E,t,nu,tllX,"['t -- (t) -- B -- (X) -- nu -- [l,l]']",2, 1t + 2l + MET
L L E,t,e,tllX,"['t -- (t) -- B -- (l) -- e -- [l,X]']",2, 1t + 2l + MET
L_3 L E,t,l,tllX,"['t -- (t) -- B -- (l) -- l -- [X,l]']",2, 1t + 2l + MET
L_3 L E,t,nu_tau,tllX,"['t -- (t) -- B -- (X) -- nu_tau -- [l,l]']",2, 1t + 2l + MET
L_3 L E,t,e,tllX,"['t -- (t) -- B -- (l) -- e -- [l,X]']",2, 1t + 2l + MET
L_3 L E,t,tau_L,tTlX,"['t -- (t) -- B -- (T) -- tau_L -- [X,l]']",2, 1t + 1l + 1tau + MET
L_3 L E,t,nu,tTlX,"['t -- (t) -- B -- (X) -- nu -- [T,l]']",2, 1t + 1l + 1tau + MET
L_3 L E,t,e,tTlX,"['t -- (t) -- B -- (l) -- e -- [T,X]']",2, 1t + 1l + 1tau + MET
L L E_3,t,l,tTlX,"['t -- (t) -- B -- (l) -- l -- [X,T]']",2, 1t + 1l + 1tau + MET
L L E_3,t,nu,tTlX,"['t -- (t) -- B -- (X) -- nu -- [l,T]']",2, 1t + 1l + 1tau + MET
L L E_3,t,tau,tTlX,"['t -- (t) -- B -- (T) -- tau -- [l,X]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,l,tTlX,"['t -- (t) -- B -- (l) -- l -- [X,T]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,nu_tau,tTlX,"['t -- (t) -- B -- (X) -- nu_tau -- [l,T]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,tau,tTlX,"['t -- (t) -- B -- (T) -- tau -- [l,X]']",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,tau_L,tTTX,"['t -- (t) -- B -- (T) -- tau_L -- [X,T]']",2, 1t + 2tau + MET
L_3 L E_3,t,nu,tTTX,"['t -- (t) -- B -- (X) -- nu -- [T,T]']",2, 1t + 2tau + MET
L_3 L E_3,t,tau,tTTX,"['t -- (t) -- B -- (T) -- tau -- [T,X]']",2, 1t + 2tau + MET
L L E,b,l,bllX,"['b -- (b) -- B -- (l) -- l -- [X,l]']",2, 1b + 2l + MET
L L E,b,nu,bllX,"['b -- (b) -- B -- (X) -- nu -- [l,l]']",2, 1b + 2l + MET
L L E,b,e,bllX,"['b -- (b) -- B -- (l) -- e -- [l,X]']",2, 1b + 2l + MET
L_3 L E,b,l,bllX,"['b -- (b) -- B -- (l) -- l -- [X,l]']",2, 1b + 2l + MET
L_3 L E,b,nu_tau,bllX,"['b -- (b) -- B -- (X) -- nu_tau -- [l,l]']",2, 1b + 2l + MET
L_3 L E,b,e,bllX,"['b -- (b) -- B -- (l) -- e -- [l,X]']",2, 1b + 2l + MET
L_3 L E,b,tau_L,bTlX,"['b -- (b) -- B -- (T) -- tau_L -- [X,l]']",2, 1b + 1l + 1tau + MET
L_3 L E,b,nu,bTlX,"['b -- (b) -- B -- (X) -- nu -- [T,l]']",2, 1b + 1l + 1tau + MET
L_3 L E,b,e,bTlX,"['b -- (b) -- B -- (l) -- e -- [T,X]']",2, 1b + 1l + 1tau + MET
L L E_3,b,l,bTlX,"['b -- (b) -- B -- (l) -- l -- [X,T]']",2, 1b + 1l + 1tau + MET
L L E_3,b,nu,bTlX,"['b -- (b) -- B -- (X) -- nu -- [l,T]']",2, 1b + 1l + 1tau + MET
L L E_3,b,tau,bTlX,"['b -- (b) -- B -- (T) -- tau -- [l,X]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,l,bTlX,"['b -- (b) -- B -- (l) -- l -- [X,T]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,nu_tau,bTlX,"['b -- (b) -- B -- (X) -- nu_tau -- [l,T]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,tau,bTlX,"['b -- (b) -- B -- (T) -- tau -- [l,X]']",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,tau_L,bTTX,"['b -- (b) -- B -- (T) -- tau_L -- [X,T]']",2, 1b + 2tau + MET
L_3 L E_3,b,nu,bTTX,"['b -- (b) -- B -- (X) -- nu -- [T,T]']",2, 1b + 2tau + MET
L_3 L E_3,b,tau,bTTX,"['b -- (b) -- B -- (T) -- tau -- [T,X]']",2, 1b + 2tau + MET
L L E,tau_L,l,TllX,"['tau_L -- (T) -- B -- (l) -- l -- [X,l]', 'tau_L -- (T) -- W^0 -- (l) -- l -- [X,l]']",2, 2l + 1tau + MET
L L E,tau_L,l,lX,"['tau_L -- (X) -- W^+ -- (X) -- l -- [X,l]']",2, 1l + MET
L L E,tau_L,nu,lllX,"['tau_L -- (X) -- W^+ -- (l) -- nu -- [l,l]']",2, 3l + MET
L L E,tau_L,nu,TllX,"['tau_L -- (T) -- B -- (X) -- nu -- [l,l]', 'tau_L -- (T) -- W^0 -- (X) -- nu -- [l,l]']",2, 2l + 1tau + MET
L L E,tau_L,e,TllX,"['tau_L -- (T) -- B -- (l) -- e -- [l,X]']",2, 2l + 1tau + MET
L_3 L E,tau_L,l,TllX,"['tau_L -- (T) -- B -- (l) -- l -- [X,l]', 'tau_L -- (T) -- W^0 -- (l) -- l -- [X,l]']",2, 2l + 1tau + MET
L_3 L E,tau_L,l,lX,"['tau_L -- (X) -- W^+ -- (X) -- l -- [X,l]']",2, 1l + MET
L_3 L E,tau_L,e,TllX,"['tau_L -- (T) -- B -- (l) -- e -- [l,X]']",2, 2l + 1tau + MET
L_3 L E,tau_L,tau_L,lX,"['tau_L -- [X,l]']",0, 1l + MET
L_3 L E,tau_L,nu,TllX,"['tau_L -- (X) -- W^+ -- (l) -- nu -- [T,l]']",2, 2l + 1tau + MET
L_3 L E,tau_L,nu,TTlX,"['tau_L -- (T) -- B -- (X) -- nu -- [T,l]', 'tau_L -- (T) -- W^0 -- (X) -- nu -- [T,l]']",2, 1l + 2tau + MET
L_3 L E,tau_L,e,TTlX,"['tau_L -- (T) -- B -- (l) -- e -- [T,X]']",2, 1l + 2tau + MET
L L E_3,tau_L,l,TTlX,"['tau_L -- (T) -- B -- (l) -- l -- [X,T]', 'tau_L -- (T) -- W^0 -- (l) -- l -- [X,T]']",2, 1l + 2tau + MET
L L E_3,tau_L,l,TX,"['tau_L -- (X) -- W^+ -- (X) -- l -- [X,T]']",2, 1tau + MET
L L E_3,tau_L,nu,TllX,"['tau_L -- (X) -- W^+ -- (l) -- nu -- [l,T]']",2, 2l + 1tau + MET
L L E_3,tau_L,nu,TTlX,"['tau_L -- (T) -- B -- (X) -- nu -- [l,T]', 'tau_L -- (T) -- W^0 -- (X) -- nu -- [l,T]']",2, 1l + 2tau + MET
L L E_3,tau_L,tau,TTlX,"['tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",2, 1l + 2tau + MET
L_3 L E_3,tau_L,l,TTlX,"['tau_L -- (T) -- B -- (l) -- l -- [X,T]', 'tau_L -- (T) -- W^0 -- (l) -- l -- [X,T]']",2, 1l + 2tau + MET
L_3 L E_3,tau_L,l,TX,"['tau_L -- (X) -- W^+ -- (X) -- l -- [X,T]']",2, 1tau + MET
L_3 L E_3,tau_L,tau,TTlX,"['tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",2, 1l + 2tau + MET
L_3 L E_3,tau_L,tau_L,TX,"['tau_L -- [X,T]']",0, 1tau + MET
L_3 L E_3,tau_L,nu,TTlX,"['tau_L -- (X) -- W^+ -- (l) -- nu -- [T,T]']",2, 1l + 2tau + MET
L_3 L E_3,tau_L,nu,TTTX,"['tau_L -- (T) -- W^0 -- (X) -- nu -- [T,T]', 'tau_L -- (T) -- B -- (X) -- nu -- [T,T]']",2, 3tau + MET
L_3 L E_3,tau_L,tau,TTTX,"['tau_L -- (T) -- B -- (T) -- tau -- [T,X]']",2, 3tau + MET
L L E,nu_tau,l,llX,"['nu_tau -- (X) -- W^0 -- (l) -- l -- [X,l]', 'nu_tau -- (X) -- B -- (l) -- l -- [X,l]']",2, 2l + MET
L L E,nu_tau,l,TlX,"['nu_tau -- (T) -- W^+ -- (X) -- l -- [X,l]']",2, 1l + 1tau + MET
L L E,nu_tau,nu,Tlll,"['nu_tau -- (T) -- W^+ -- (l) -- nu -- [l,l]']",2, 3l + 1tau
L L E,nu_tau,nu,llX,"['nu_tau -- (X) -- W^0 -- (X) -- nu -- [l,l]', 'nu_tau -- (X) -- B -- (X) -- nu -- [l,l]']",2, 2l + MET
L L E,nu_tau,e,llX,"['nu_tau -- (X) -- B -- (l) -- e -- [l,X]']",2, 2l + MET
L_3 L E,nu_tau,l,llX,"['nu_tau -- (X) -- W^0 -- (l) -- l -- [X,l]', 'nu_tau -- (X) -- B -- (l) -- l -- [X,l]']",2, 2l + MET
L_3 L E,nu_tau,l,TlX,"['nu_tau -- (T) -- W^+ -- (X) -- l -- [X,l]']",2, 1l + 1tau + MET
L_3 L E,nu_tau,nu_tau,ll,"['nu_tau -- [l,l]']",0, 2l
L_3 L E,nu_tau,e,llX,"['nu_tau -- (X) -- B -- (l) -- e -- [l,X]']",2, 2l + MET
L_3 L E,nu_tau,nu,TTll,"['nu_tau -- (T) -- W^+ -- (l) -- nu -- [T,l]']",2, 2l + 2tau
L_3 L E,nu_tau,nu,TlX,"['nu_tau -- (X) -- W^0 -- (X) -- nu -- [T,l]', 'nu_tau -- (X) -- B -- (X) -- nu -- [T,l]']",2, 1l + 1tau + MET
L_3 L E,nu_tau,e,TlX,"['nu_tau -- (X) -- B -- (l) -- e -- [T,X]']",2, 1l + 1tau + MET
L L E_3,nu_tau,l,TlX,"['nu_tau -- (X) -- W^0 -- (l) -- l -- [X,T]', 'nu_tau -- (X) -- B -- (l) -- l -- [X,T]']",2, 1l + 1tau + MET
L L E_3,nu_tau,l,TTX,"['nu_tau -- (T) -- W^+ -- (X) -- l -- [X,T]']",2, 2tau + MET
L L E_3,nu_tau,nu,TTll,"['nu_tau -- (T) -- W^+ -- (l) -- nu -- [l,T]']",2, 2l + 2tau
L L E_3,nu_tau,nu,TlX,"['nu_tau -- (X) -- B -- (X) -- nu -- [l,T]', 'nu_tau -- (X) -- W^0 -- (X) -- nu -- [l,T]']",2, 1l + 1tau + MET
L L E_3,nu_tau,tau,TlX,"['nu_tau -- (X) -- B -- (T) -- tau -- [l,X]']",2, 1l + 1tau + MET
L_3 L E_3,nu_tau,l,TlX,"['nu_tau -- (X) -- W^0 -- (l) -- l -- [X,T]', 'nu_tau -- (X) -- B -- (l) -- l -- [X,T]']",2, 1l + 1tau + MET
L_3 L E_3,nu_tau,l,TTX,"['nu_tau -- (T) -- W^+ -- (X) -- l -- [X,T]']",2, 2tau + MET
L_3 L E_3,nu_tau,nu_tau,Tl,"['nu_tau -- [l,T]']",0, 1l + 1tau
L_3 L E_3,nu_tau,tau,TlX,"['nu_tau -- (X) -- B -- (T) -- tau -- [l,X]']",2, 1l + 1tau + MET
L_3 L E_3,nu_tau,nu,TTTl,"['nu_tau -- (T) -- W^+ -- (l) -- nu -- [T,T]']",2, 1l + 3tau
L_3 L E_3,nu_tau,nu,TTX,"['nu_tau -- (X) -- B -- (X) -- nu -- [T,T]', 'nu_tau -- (X) -- W^0 -- (X) -- nu -- [T,T]']",2, 2tau + MET
L_3 L E_3,nu_tau,tau,TTX,"['nu_tau -- (X) -- B -- (T) -- tau -- [T,X]']",2, 2tau + MET
L L E,tau,l,TllX,"['tau -- (T) -- B -- (l) -- l -- [X,l]']",2, 2l + 1tau + MET
L L E,tau,nu,TllX,"['tau -- (T) -- B -- (X) -- nu -- [l,l]']",2, 2l + 1tau + MET
L L E,tau,e,TllX,"['tau -- (T) -- B -- (l) -- e -- [l,X]']",2, 2l + 1tau + MET
L_3 L E,tau,l,TllX,"['tau -- (T) -- B -- (l) -- l -- [X,l]']",2, 2l + 1tau + MET
L_3 L E,tau,nu_tau,TllX,"['tau -- (T) -- B -- (X) -- nu_tau -- [l,l]']",2, 2l + 1tau + MET
L_3 L E,tau,e,TllX,"['tau -- (T) -- B -- (l) -- e -- [l,X]']",2, 2l + 1tau + MET
L_3 L E,tau,tau_L,TTlX,"['tau -- (T) -- B -- (T) -- tau_L -- [X,l]']",2, 1l + 2tau + MET
L_3 L E,tau,nu,TTlX,"['tau -- (T) -- B -- (X) -- nu -- [T,l]']",2, 1l + 2tau + MET
L_3 L E,tau,e,TTlX,"['tau -- (T) -- B -- (l) -- e -- [T,X]']",2, 1l + 2tau + MET
L L E_3,tau,l,TTlX,"['tau -- (T) -- B -- (l) -- l -- [X,T]']",2, 1l + 2tau + MET
L L E_3,tau,nu,TTlX,"['tau -- (T) -- B -- (X) -- nu -- [l,T]']",2, 1l + 2tau + MET
L L E_3,tau,tau,lX,"['tau -- [l,X]']",0, 1l + MET
L_3 L E_3,tau,l,TTlX,"['tau -- (T) -- B -- (l) -- l -- [X,T]']",2, 1l + 2tau + MET
L_3 L E_3,tau,nu_tau,TTlX,"['tau -- (T) -- B -- (X) -- nu_tau -- [l,T]']",2, 1l + 2tau + MET
L_3 L E_3,tau,tau,lX,"['tau -- [l,X]']",0, 1l + MET
L_3 L E_3,tau,tau_L,TTTX,"['tau -- (T) -- B -- (T) -- tau_L -- [X,T]']",2, 3tau + MET
L_3 L E_3,tau,nu,TTTX,"['tau -- (T) -- B -- (X) -- nu -- [T,T]']",2, 3tau + MET
L_3 L E_3,tau,tau,TX,"['tau -- [T,X]']",0, 1tau + MET
